Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
ENTRE RIOS,Colón,Arroyo Barú,WIRELESS,,89.0
ENTRE RIOS,Colón,Colón,ADSL,,640.0
ENTRE RIOS,Colón,Colón,CABLEMODEM,,4907.0
ENTRE RIOS,Colón,Colón,FIBRA OPTICA,,4294.0
ENTRE RIOS,Colón,Colón,Otros,,160.0
ENTRE RIOS,Colón,Colón,SATELITAL,,5.0
ENTRE RIOS,Colón,Colón,WIRELESS,,739.0
ENTRE RIOS,Colón,Colonia Hugues,WIRELESS,,93.0
ENTRE RIOS,Colón,El Brillante,WIRELESS,,43.0
ENTRE RIOS,Colón,Hambis,Otros,,29.0
ENTRE RIOS,Colón,Hocker,WIRELESS,,15.0
ENTRE RIOS,Colón,La Clarita,FIBRA OPTICA,,53.0
ENTRE RIOS,Colón,La Clarita,WIRELESS,,34.0
ENTRE RIOS,Colón,Pueblo Cazes,Otros,,5.0
ENTRE RIOS,Colón,Pueblo Cazes,WIRELESS,,6.0
ENTRE RIOS,Colón,Pueblo Liebig's,FIBRA OPTICA,,99.0
ENTRE RIOS,Colón,Pueblo Liebig's,WIRELESS,,107.0
ENTRE RIOS,Colón,San José,ADSL,,609.0
ENTRE RIOS,Colón,San José,Otros,,700.0
ENTRE RIOS,Colón,San José,WIRELESS,,622.0
ENTRE RIOS,Colón,Ubajay,ADSL,,4.0
ENTRE RIOS,Colón,Ubajay,FIBRA OPTICA,,129.0
ENTRE RIOS,Colón,Ubajay,WIRELESS,,137.0
ENTRE RIOS,Colón,Villa  Elisa,ADSL,,416.0
ENTRE RIOS,Colón,Villa  Elisa,CABLEMODEM,,1.0
ENTRE RIOS,Colón,Villa  Elisa,DIAL UP,,0.0
ENTRE RIOS,Colón,Villa  Elisa,FIBRA OPTICA,,957.0
ENTRE RIOS,Colón,Villa  Elisa,WIRELESS,,215.0
ENTRE RIOS,Concordia,Clodomiro Ledesma,Otros,,30.0
ENTRE RIOS,Concordia,Concordia,ADSL,,2314.0
ENTRE RIOS,Concordia,Concordia,CABLEMODEM,,5730.0
ENTRE RIOS,Concordia,Concordia,FIBRA OPTICA,,7160.0
ENTRE RIOS,Concordia,Concordia,OTROS,,1.0
ENTRE RIOS,Concordia,Concordia,SATELITAL,,3.0
ENTRE RIOS,Concordia,Concordia,WIRELESS,,627.0
ENTRE RIOS,Concordia,La Criolla,FIBRA OPTICA,,6.0
ENTRE RIOS,Concordia,La Criolla,WIRELESS,,6.0
ENTRE RIOS,Concordia,Los Charrúas,WIRELESS,,44.0
ENTRE RIOS,Concordia,Pedernal,Otros,,3.0
ENTRE RIOS,Concordia,Pedernal,WIRELESS,,59.0
ENTRE RIOS,Diamante,Aldea Brasilera,WIRELESS,,46.0
ENTRE RIOS,Diamante,Aldea Protestante,ADSL,,3.0
ENTRE RIOS,Diamante,Aldea Protestante,FIBRA OPTICA,,130.0
ENTRE RIOS,Diamante,Aldea Protestante,Otros,,153.0
ENTRE RIOS,Diamante,Aldea Protestante,WIRELESS,,55.0
ENTRE RIOS,Diamante,Aldea Spatzenkutter,WIRELESS,,45.0
ENTRE RIOS,Diamante,Aldea Valle María,FIBRA OPTICA,,85.0
ENTRE RIOS,Diamante,Aldea Valle María,WIMAX,,224.0
ENTRE RIOS,Diamante,Aldea Valle María,WIRELESS,,26.0
ENTRE RIOS,Diamante,Colonia Ensayo,WIRELESS,,10.0
ENTRE RIOS,Diamante,Diamante,ADSL,,1547.0
ENTRE RIOS,Diamante,Diamante,CABLEMODEM,,1130.0
ENTRE RIOS,Diamante,Diamante,WIRELESS,,390.0
ENTRE RIOS,Diamante,Estación Camps,WIRELESS,,31.0
ENTRE RIOS,Diamante,General Alvear,WIRELESS,,17.0
ENTRE RIOS,Diamante,General Racedo,WIRELESS,,15.0
ENTRE RIOS,Diamante,General Ramírez,ADSL,,409.0
ENTRE RIOS,Diamante,General Ramírez,CABLEMODEM,,2419.0
ENTRE RIOS,Diamante,General Ramírez,WIRELESS,,92.0
ENTRE RIOS,Diamante,OTROS,WIRELESS,Sin Datos,124.0
ENTRE RIOS,Diamante,Strobel,CABLEMODEM,,100.0
ENTRE RIOS,Diamante,Villa Libertador San Martín,ADSL,,416.0
ENTRE RIOS,Diamante,Villa Libertador San Martín,Otros,,1.0
ENTRE RIOS,Diamante,Villa Libertador San Martín,WIRELESS,,442.0
ENTRE RIOS,Federación,Chajarí,ADSL,,485.0
ENTRE RIOS,Federación,Chajarí,CABLEMODEM,,5927.0
ENTRE RIOS,Federación,Chajarí,FIBRA OPTICA,,5356.0
ENTRE RIOS,Federación,Chajarí,WIRELESS,,100.0
ENTRE RIOS,Federación,Colonia Alemana,WIRELESS,,45.0
ENTRE RIOS,Federación,Colonia Ensanche Sauce,WIRELESS,,28.0
ENTRE RIOS,Federación,Colonia La Argentina,WIRELESS,,46.0
ENTRE RIOS,Federación,Colonia Peña,WIRELESS,,23.0
ENTRE RIOS,Federación,Colonia Santa María,WIRELESS,,16.0
ENTRE RIOS,Federación,Federación,ADSL,,942.0
ENTRE RIOS,Federación,Federación,FIBRA OPTICA,,1.0
ENTRE RIOS,Federación,Federación,WIRELESS,,41.0
ENTRE RIOS,Federación,Los Conquistadores,CABLEMODEM,,131.0
ENTRE RIOS,Federación,Los Conquistadores,WIRELESS,,422.0
ENTRE RIOS,Federación,San Jaime de la Frontera,CABLEMODEM,,6.0
ENTRE RIOS,Federación,San Jaime de la Frontera,WIRELESS,,6.0
ENTRE RIOS,Federación,San Pedro,FIBRA OPTICA,,275.0
ENTRE RIOS,Federación,San Pedro,WIRELESS,,35.0
ENTRE RIOS,Federación,San Ramón,WIRELESS,,47.0
ENTRE RIOS,Federación,Santa Ana,CABLEMODEM,,1.0
ENTRE RIOS,Federación,Santa Ana,FIBRA OPTICA,,418.0
ENTRE RIOS,Federación,Santa Ana,WIRELESS,,16.0
ENTRE RIOS,Federación,Villa del Rosario,CABLEMODEM,,4.0
ENTRE RIOS,Federación,Villa del Rosario,FIBRA OPTICA,,644.0
ENTRE RIOS,Federación,Villa del Rosario,WIRELESS,,100.0
ENTRE RIOS,Federal,Conscripto Bernardi,WIRELESS,,113.0
ENTRE RIOS,Federal,El Cimarrón,WIRELESS,,38.0
ENTRE RIOS,Federal,Federal,ADSL,,333.0
ENTRE RIOS,Federal,Federal,FIBRA OPTICA,,1.0
ENTRE RIOS,Federal,Federal,Otros,,1100.0
ENTRE RIOS,Federal,Federal,WIRELESS,,251.0
ENTRE RIOS,Federal,Nueva Vizcaya,WIRELESS,,20.0
ENTRE RIOS,Federal,Sauce de Luna,FIBRA OPTICA,,3.0
ENTRE RIOS,Federal,Sauce de Luna,SATELITAL,,1.0
ENTRE RIOS,Federal,Sauce de Luna,WIRELESS,,565.0
ENTRE RIOS,Feliciano,San José de Feliciano,FIBRA OPTICA,,400.0
ENTRE RIOS,Feliciano,San José de Feliciano,SATELITAL,,2.0
ENTRE RIOS,Feliciano,San José de Feliciano,WIRELESS,,703.0
ENTRE RIOS,Feliciano,San Víctor,WIRELESS,,18.0
ENTRE RIOS,Gualeguay,General Galarza,ADSL,,2.0
ENTRE RIOS,Gualeguay,General Galarza,WIRELESS,,606.0
ENTRE RIOS,Gualeguay,Gualeguay,ADSL,,3531.0
ENTRE RIOS,Gualeguay,Gualeguay,CABLEMODEM,,4256.0
ENTRE RIOS,Gualeguay,Gualeguay,FIBRA OPTICA,,8.0
ENTRE RIOS,Gualeguay,Gualeguay,Otros,,753.0
ENTRE RIOS,Gualeguay,Gualeguay,SATELITAL,,1.0
ENTRE RIOS,Gualeguay,Gualeguay,WIRELESS,,1354.0
ENTRE RIOS,Gualeguaychú,Aldea San Antonio,CABLEMODEM,,188.0
ENTRE RIOS,Gualeguaychú,Aldea San Antonio,SATELITAL,,1.0
ENTRE RIOS,Gualeguaychú,Aldea San Juan,WIRELESS,,19.0
ENTRE RIOS,Gualeguaychú,Enrique Carbó,WIRELESS,,27.0
ENTRE RIOS,Gualeguaychú,Faustino M. Parera,ADSL,,2.0
ENTRE RIOS,Gualeguaychú,Gilbert,CABLEMODEM,,63.0
ENTRE RIOS,Gualeguaychú,Gualeguaychú,ADSL,,3045.0
ENTRE RIOS,Gualeguaychú,Gualeguaychú,CABLEMODEM,,13017.0
ENTRE RIOS,Gualeguaychú,Gualeguaychú,DIAL UP,,1.0
ENTRE RIOS,Gualeguaychú,Gualeguaychú,FIBRA OPTICA,,9445.0
ENTRE RIOS,Gualeguaychú,Gualeguaychú,Otros,,1.0
ENTRE RIOS,Gualeguaychú,Gualeguaychú,WIRELESS,,2109.0
ENTRE RIOS,Gualeguaychú,Larroque,ADSL,,161.0
ENTRE RIOS,Gualeguaychú,Larroque,FIBRA OPTICA,,386.0
ENTRE RIOS,Gualeguaychú,Larroque,WIRELESS,,484.0
ENTRE RIOS,Gualeguaychú,Pueblo General Belgrano,CABLEMODEM,,1291.0
ENTRE RIOS,Gualeguaychú,Pueblo General Belgrano,FIBRA OPTICA,,1.0
ENTRE RIOS,Gualeguaychú,Urdinarrain,ADSL,,693.0
ENTRE RIOS,Gualeguaychú,Urdinarrain,CABLEMODEM,,1221.0
ENTRE RIOS,Islas del Ibicuy,Ceibas,WIRELESS,,48.0
ENTRE RIOS,Islas del Ibicuy,Ibicuy,CABLEMODEM,,742.0
ENTRE RIOS,Islas del Ibicuy,Ibicuy,FIBRA OPTICA,,135.0
ENTRE RIOS,Islas del Ibicuy,Ibicuy,WIRELESS,,25.0
ENTRE RIOS,Islas del Ibicuy,Médanos,WIRELESS,,38.0
ENTRE RIOS,Islas del Ibicuy,Villa Paranacito,CABLEMODEM,,92.0
ENTRE RIOS,La Paz,Bovril,FIBRA OPTICA,,988.0
ENTRE RIOS,La Paz,Bovril,WIRELESS,,5.0
ENTRE RIOS,La Paz,Colonia Avigdor,WIRELESS,,68.0
ENTRE RIOS,La Paz,El Solar,WIRELESS,,22.0
ENTRE RIOS,La Paz,La Paz,ADSL,,759.0
ENTRE RIOS,La Paz,La Paz,CABLEMODEM,,2304.0
ENTRE RIOS,La Paz,La Paz,FIBRA OPTICA,,3358.0
ENTRE RIOS,La Paz,La Paz,WIRELESS,,799.0
ENTRE RIOS,La Paz,Piedras Blancas,CABLEMODEM,,78.0
ENTRE RIOS,La Paz,Piedras Blancas,FIBRA OPTICA,,1.0
ENTRE RIOS,La Paz,Piedras Blancas,WIRELESS,,4.0
ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),FIBRA OPTICA,,207.0
ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),SATELITAL,,1.0
ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),WIRELESS,,145.0
ENTRE RIOS,La Paz,San Gustavo,FIBRA OPTICA,,32.0
ENTRE RIOS,La Paz,San Gustavo,WIRELESS,,189.0
ENTRE RIOS,La Paz,Santa Elena,ADSL,,1060.0
ENTRE RIOS,La Paz,Santa Elena,CABLEMODEM,,266.0
ENTRE RIOS,La Paz,Santa Elena,WIRELESS,,437.0
ENTRE RIOS,Nogoyá,Aranguren,CABLEMODEM,,322.0
ENTRE RIOS,Nogoyá,Aranguren,SATELITAL,,1.0
ENTRE RIOS,Nogoyá,Aranguren,WIRELESS,,93.0
ENTRE RIOS,Nogoyá,Betbeder,WIRELESS,,20.0
ENTRE RIOS,Nogoyá,Don Cristóbal,WIRELESS,,71.0
ENTRE RIOS,Nogoyá,Febré,WIRELESS,,4.0
ENTRE RIOS,Nogoyá,Hernández,ADSL,,94.0
ENTRE RIOS,Nogoyá,Hernández,SATELITAL,,1.0
ENTRE RIOS,Nogoyá,Hernández,WIRELESS,,125.0
ENTRE RIOS,Nogoyá,Lucas González,ADSL,,300.0
ENTRE RIOS,Nogoyá,Lucas González,Otros,,1.0
ENTRE RIOS,Nogoyá,Lucas González,WIRELESS,,197.0
ENTRE RIOS,Nogoyá,Nogoyá,ADSL,,661.0
ENTRE RIOS,Nogoyá,Nogoyá,Otros,,697.0
ENTRE RIOS,Nogoyá,Nogoyá,WIRELESS,,716.0
ENTRE RIOS,Nogoyá,OTROS,WIRELESS,Sin Datos,13.0
ENTRE RIOS,Nogoyá,XX de Setiembre,WIRELESS,,41.0
ENTRE RIOS,Otros,Otros,Otros,Sin Datos,7169.0
ENTRE RIOS,Paraná,Aldea María Luisa,WIRELESS,,8.0
ENTRE RIOS,Paraná,Aldea San Rafael,WIRELESS,,9.0
ENTRE RIOS,Paraná,Cerrito,ADSL,,129.0
ENTRE RIOS,Paraná,Cerrito,CABLEMODEM,,950.0
ENTRE RIOS,Paraná,Cerrito,SATELITAL,,1.0
ENTRE RIOS,Paraná,Cerrito,WIRELESS,,94.0
ENTRE RIOS,Paraná,Colonia Avellaneda,ADSL,,268.0
ENTRE RIOS,Paraná,Colonia Avellaneda,WIRELESS,,58.0
ENTRE RIOS,Paraná,Crespo,ADSL,,501.0
ENTRE RIOS,Paraná,Crespo,CABLEMODEM,,4873.0
ENTRE RIOS,Paraná,Crespo,FIBRA OPTICA,,1028.0
ENTRE RIOS,Paraná,Crespo,WIRELESS,,94.0
ENTRE RIOS,Paraná,Crucesitas Séptima Sección,WIRELESS,,118.0
ENTRE RIOS,Paraná,El Palenque,WIRELESS,,5.0
ENTRE RIOS,Paraná,El Pingo,Otros,,1.0
ENTRE RIOS,Paraná,El Pingo,WIRELESS,,50.0
ENTRE RIOS,Paraná,El Ramblón,WIRELESS,,18.0
ENTRE RIOS,Paraná,Hasenkamp,CABLEMODEM,,848.0
ENTRE RIOS,Paraná,Hasenkamp,FIBRA OPTICA,,2.0
ENTRE RIOS,Paraná,Hasenkamp,Otros,,9.0
ENTRE RIOS,Paraná,Hasenkamp,SATELITAL,,1.0
ENTRE RIOS,Paraná,Hasenkamp,WIRELESS,,224.0
ENTRE RIOS,Paraná,Hernandarias,CABLEMODEM,,366.0
ENTRE RIOS,Paraná,Hernandarias,WIRELESS,,25.0
ENTRE RIOS,Paraná,La Picada,ADSL,,6.0
ENTRE RIOS,Paraná,La Picada,FIBRA OPTICA,,1.0
ENTRE RIOS,Paraná,Las Tunas,WIRELESS,,54.0
ENTRE RIOS,Paraná,María Grande,CABLEMODEM,,1486.0
ENTRE RIOS,Paraná,María Grande,DIAL UP,,1.0
ENTRE RIOS,Paraná,María Grande,FIBRA OPTICA,,419.0
ENTRE RIOS,Paraná,María Grande,Otros,,138.0
ENTRE RIOS,Paraná,María Grande,WIRELESS,,239.0
ENTRE RIOS,Paraná,Oro Verde,ADSL,,256.0
ENTRE RIOS,Paraná,Oro Verde,CABLEMODEM,,1.0
ENTRE RIOS,Paraná,Oro Verde,WIRELESS,,60.0
ENTRE RIOS,Paraná,OTROS,WIRELESS,Sin Datos,13.0
ENTRE RIOS,Paraná,Paraná,ADSL,,2302.0
ENTRE RIOS,Paraná,Paraná,CABLEMODEM,,84255.0
ENTRE RIOS,Paraná,Paraná,DIAL UP,,13.0
ENTRE RIOS,Paraná,Paraná,FIBRA OPTICA,,10295.0
ENTRE RIOS,Paraná,Paraná,Otros,,7.0
ENTRE RIOS,Paraná,Paraná,SATELITAL,,1.0
ENTRE RIOS,Paraná,Paraná,WIRELESS,,1204.0
ENTRE RIOS,Paraná,Pueblo Brugo,WIRELESS,,45.0
ENTRE RIOS,Paraná,San Benito,ADSL,,91.0
ENTRE RIOS,Paraná,San Benito,CABLEMODEM,,1274.0
ENTRE RIOS,Paraná,San Benito,WIRELESS,,184.0
ENTRE RIOS,Paraná,Sauce Montrull,WIRELESS,,71.0
ENTRE RIOS,Paraná,Seguí,ADSL,,1.0
ENTRE RIOS,Paraná,Seguí,CABLEMODEM,,498.0
ENTRE RIOS,Paraná,Seguí,SATELITAL,,1.0
ENTRE RIOS,Paraná,Seguí,WIRELESS,,292.0
ENTRE RIOS,Paraná,Tabossi,CABLEMODEM,,311.0
ENTRE RIOS,Paraná,Tabossi,FIBRA OPTICA,,54.0
ENTRE RIOS,Paraná,Tabossi,WIRELESS,,128.0
ENTRE RIOS,Paraná,Viale,ADSL,,682.0
ENTRE RIOS,Paraná,Viale,CABLEMODEM,,295.0
ENTRE RIOS,Paraná,Viale,FIBRA OPTICA,,136.0
ENTRE RIOS,Paraná,Viale,WIRELESS,,801.0
ENTRE RIOS,Paraná,Villa Urquiza,ADSL,,1.0
ENTRE RIOS,San Salvador,General Campos,ADSL,,1.0
ENTRE RIOS,San Salvador,General Campos,FIBRA OPTICA,,35.0
ENTRE RIOS,San Salvador,General Campos,Otros,,37.0
ENTRE RIOS,San Salvador,General Campos,SATELITAL,,1.0
ENTRE RIOS,San Salvador,General Campos,WIRELESS,,188.0
ENTRE RIOS,San Salvador,San Salvador,ADSL,,298.0
ENTRE RIOS,San Salvador,San Salvador,FIBRA OPTICA,,1247.0
ENTRE RIOS,San Salvador,San Salvador,Otros,,259.0
ENTRE RIOS,San Salvador,San Salvador,WIRELESS,,286.0
ENTRE RIOS,Tala,Durazno,ADSL,,5.0
ENTRE RIOS,Tala,Durazno,WIRELESS,,44.0
ENTRE RIOS,Tala,Gobernador Echagüe,WIRELESS,,8.0
ENTRE RIOS,Tala,Gobernador Mansilla,WIRELESS,,75.0
ENTRE RIOS,Tala,Gobernador Solá,WIRELESS,,11.0
ENTRE RIOS,Tala,Las Guachas,WIRELESS,,3.0
ENTRE RIOS,Tala,Maciá,CABLEMODEM,,209.0
ENTRE RIOS,Tala,Maciá,WIRELESS,,41.0
ENTRE RIOS,Tala,Rosario del Tala,ADSL,,945.0
ENTRE RIOS,Tala,Rosario del Tala,FIBRA OPTICA,,452.0
ENTRE RIOS,Tala,Rosario del Tala,Otros,,
ENTRE RIOS,Uruguay,1º de Mayo,WIRELESS,,139.0
ENTRE RIOS,Uruguay,Basavilbaso,ADSL,,485.0
ENTRE RIOS,Uruguay,Basavilbaso,FIBRA OPTICA,,1351.0
ENTRE RIOS,Uruguay,Basavilbaso,WIRELESS,,363.0
ENTRE RIOS,Uruguay,Caseros,ADSL,,63.0
ENTRE RIOS,Uruguay,Caseros,FIBRA OPTICA,,707.0
ENTRE RIOS,Uruguay,Caseros,Otros,,6.0
ENTRE RIOS,Uruguay,Caseros,SATELITAL,,1.0
ENTRE RIOS,Uruguay,Caseros,WIRELESS,,60.0
ENTRE RIOS,Uruguay,Colonia Elía,FIBRA OPTICA,,14.0
ENTRE RIOS,Uruguay,Colonia Elía,WIRELESS,,160.0
ENTRE RIOS,Uruguay,Concepción del Uruguay,ADSL,,3963.0
ENTRE RIOS,Uruguay,Concepción del Uruguay,CABLEMODEM,,9449.0
ENTRE RIOS,Uruguay,Concepción del Uruguay,DIAL UP,,5.0
ENTRE RIOS,Uruguay,Concepción del Uruguay,FIBRA OPTICA,,10354.0
ENTRE RIOS,Uruguay,Concepción del Uruguay,WIRELESS,,1746.0
ENTRE RIOS,Uruguay,Estancia San Pedro,WIRELESS,,6.0
ENTRE RIOS,Uruguay,Herrera,ADSL,,87.0
ENTRE RIOS,Uruguay,Herrera,WIRELESS,,120.0
ENTRE RIOS,Uruguay,Las Moscas,FIBRA OPTICA,,7.0
ENTRE RIOS,Uruguay,Las Moscas,WIRELESS,,46.0
ENTRE RIOS,Uruguay,Líbaros,WIRELESS,,41.0
ENTRE RIOS,Uruguay,Pronunciamiento,WIRELESS,,175.0
ENTRE RIOS,Uruguay,Rocamora,WIRELESS,,59.0
ENTRE RIOS,Uruguay,Santa Anita,FIBRA OPTICA,,305.0
ENTRE RIOS,Uruguay,Santa Anita,WIRELESS,,62.0
ENTRE RIOS,Uruguay,Villa Mantero,ADSL,,32.0
ENTRE RIOS,Uruguay,Villa Mantero,FIBRA OPTICA,,196.0
ENTRE RIOS,Uruguay,Villa Mantero,SATELITAL,,1.0
ENTRE RIOS,Uruguay,Villa Mantero,WIRELESS,,38.0
ENTRE RIOS,Uruguay,Villa San Justo,FIBRA OPTICA,,455.0
ENTRE RIOS,Uruguay,Villa San Justo,WIRELESS,,96.0
ENTRE RIOS,Uruguay,Villa San Marcial (Est. Gobernador Urquiza),WIRELESS,,55.0
ENTRE RIOS,Victoria,Molino Doll,WIRELESS,,10.0
ENTRE RIOS,Victoria,Rincón de Nogoyá,WIRELESS,,19.0
ENTRE RIOS,Victoria,Victoria,ADSL,,1868.0
ENTRE RIOS,Victoria,Victoria,CABLEMODEM,,9907.0
ENTRE RIOS,Victoria,Victoria,FIBRA OPTICA,,2827.0
ENTRE RIOS,Victoria,Victoria,WIRELESS,,352.0
ENTRE RIOS,Villaguay,Estación Raíces,ADSL,,18.0
ENTRE RIOS,Villaguay,Estación Raíces,WIRELESS,,5.0
ENTRE RIOS,Villaguay,Ingeniero Miguel Sajaroff,WIRELESS,,44.0
ENTRE RIOS,Villaguay,Jubileo,FIBRA OPTICA,,126.0
ENTRE RIOS,Villaguay,Jubileo,Otros,,35.0
ENTRE RIOS,Villaguay,Paso de la Laguna,FIBRA OPTICA,,8.0
ENTRE RIOS,Villaguay,Paso de la Laguna,WIRELESS,,39.0
ENTRE RIOS,Villaguay,Villa Clara,ADSL,,54.0
ENTRE RIOS,Villaguay,Villa Clara,FIBRA OPTICA,,290.0
ENTRE RIOS,Villaguay,Villa Clara,SATELITAL,,1.0
ENTRE RIOS,Villaguay,Villa Clara,WIRELESS,,68.0
ENTRE RIOS,Villaguay,Villa Domínguez,FIBRA OPTICA,,230.0
ENTRE RIOS,Villaguay,Villa Domínguez,WIRELESS,,114.0
ENTRE RIOS,Villaguay,Villaguay,ADSL,,853.0
ENTRE RIOS,Villaguay,Villaguay,FIBRA OPTICA,,3349.0
ENTRE RIOS,Villaguay,Villaguay,OTROS,,1.0
ENTRE RIOS,Villaguay,Villaguay,WIRELESS,,1266.0
FORMOSA,Bermejo,Fortín Soledad,WIRELESS,,8.0
FORMOSA,Bermejo,Guadalcazar,WIRELESS,,9.0
FORMOSA,Bermejo,La Rinconada,WIRELESS,,8.0
FORMOSA,Bermejo,Laguna Yema,SATELITAL,,2.0
FORMOSA,Bermejo,Laguna Yema,WIRELESS,,76.0
FORMOSA,Bermejo,Lamadrid,WIRELESS,,7.0
FORMOSA,Bermejo,Los Chiriguanos,WIRELESS,,41.0
FORMOSA,Bermejo,Pozo de Maza,SATELITAL,,1.0
FORMOSA,Bermejo,Pozo de Maza,WIRELESS,,17.0
FORMOSA,Bermejo,Pozo del Mortero,WIRELESS,,13.0
FORMOSA,Bermejo,Vaca Perdida,WIRELESS,,5.0
FORMOSA,Formosa,Colonia Pastoril,WIRELESS,,76.0
FORMOSA,Formosa,Formosa,ADSL,,5319.0
FORMOSA,Formosa,Formosa,CABLEMODEM,,18580.0
FORMOSA,Formosa,Formosa,FIBRA OPTICA,,12388.0
FORMOSA,Formosa,Formosa,Otros,,116.0
FORMOSA,Formosa,Formosa,SATELITAL,,5.0
FORMOSA,Formosa,Formosa,WIRELESS,,7626.0
FORMOSA,Formosa,Gran Guardia,Otros,,0.0
FORMOSA,Formosa,Gran Guardia,WIRELESS,,69.0
FORMOSA,Formosa,Mariano Boedo,WIRELESS,,31.0
FORMOSA,Formosa,Mojón de Fierro,Otros,,0.0
FORMOSA,Formosa,Mojón de Fierro,SATELITAL,,1.0
FORMOSA,Formosa,Mojón de Fierro,WIRELESS,,34.0
FORMOSA,Formosa,San Hilario,SATELITAL,,1.0
FORMOSA,Formosa,San Hilario,WIRELESS,,34.0
FORMOSA,Formosa,Villa del Carmen,FIBRA OPTICA,,200.0
FORMOSA,Formosa,Villa del Carmen,SATELITAL,,2.0
FORMOSA,Formosa,Villa del Carmen,WIRELESS,,33.0
FORMOSA,Laishi,Banco Payaguá,WIRELESS,,32.0
FORMOSA,Laishi,General Lucio Victorio Mansilla,ADSL,,4.0
FORMOSA,Laishi,General Lucio Victorio Mansilla,SATELITAL,,2.0
FORMOSA,Laishi,General Lucio Victorio Mansilla,WIRELESS,,167.0
FORMOSA,Laishi,Herradura,WIRELESS,,117.0
FORMOSA,Laishi,OTROS,WIRELESS,Sin Datos,132.0
FORMOSA,Laishi,San Francisco de Laishi,Otros,,0.0
FORMOSA,Laishi,San Francisco de Laishi,SATELITAL,,3.0
FORMOSA,Laishi,San Francisco de Laishi,WIRELESS,,324.0
FORMOSA,Laishi,Tatané,WIRELESS,,43.0
FORMOSA,Laishi,Villa Escolar,WIRELESS,,102.0
FORMOSA,Matacos,Ingeniero Guillermo N. Juárez,ADSL,,180.0
FORMOSA,Matacos,Ingeniero Guillermo N. Juárez,SATELITAL,,1.0
FORMOSA,Matacos,Ingeniero Guillermo N. Juárez,WIRELESS,,254.0
FORMOSA,Patiño,Bartolomé de las Casas,SATELITAL,,1.0
FORMOSA,Patiño,Bartolomé de las Casas,WIRELESS,,6.0
FORMOSA,Patiño,Comandante Fontana,WIRELESS,,751.0
FORMOSA,Patiño,Estanislao del Campo,ADSL,,21.0
FORMOSA,Patiño,Estanislao del Campo,Otros,,0.0
FORMOSA,Patiño,Estanislao del Campo,WIRELESS,,157.0
FORMOSA,Patiño,Fortín Cabo 1º Lugones,WIRELESS,,145.0
FORMOSA,Patiño,Fortín Sargento 1º Leyes,WIRELESS,,6.0
FORMOSA,Patiño,Ibarreta,ADSL,,214.0
FORMOSA,Patiño,Ibarreta,SATELITAL,,3.0
FORMOSA,Patiño,Ibarreta,WIRELESS,,519.0
FORMOSA,Patiño,Juan G. Bazán,WIRELESS,,11.0
FORMOSA,Patiño,Las Lomitas,ADSL,,412.0
FORMOSA,Patiño,Las Lomitas,FIBRA OPTICA,,1553.0
FORMOSA,Patiño,Las Lomitas,Otros,,1.0
FORMOSA,Patiño,Las Lomitas,SATELITAL,,4.0
FORMOSA,Patiño,Las Lomitas,WIRELESS,,235.0
FORMOSA,Patiño,OTROS,WIRELESS,Sin Datos,44.0
FORMOSA,Patiño,Posta Cambio Zalazar,WIRELESS,,58.0
FORMOSA,Patiño,Pozo del Tigre,ADSL,,16.0
FORMOSA,Patiño,Pozo del Tigre,FIBRA OPTICA,,200.0
FORMOSA,Patiño,Pozo del Tigre,WIRELESS,,190.0
FORMOSA,Patiño,San Martín I,WIRELESS,,5.0
FORMOSA,Patiño,San Martín II,FIBRA OPTICA,,1.0
FORMOSA,Patiño,San Martín II,WIRELESS,,369.0
FORMOSA,Patiño,Subteniente Perín,SATELITAL,,1.0
FORMOSA,Patiño,Subteniente Perín,WIRELESS,,71.0
FORMOSA,Patiño,Villa General Güemes,FIBRA OPTICA,,2.0
FORMOSA,Patiño,Villa General Güemes,WIRELESS,,447.0
FORMOSA,Patiño,Villa General Manuel Belgrano,FIBRA OPTICA,,1.0
FORMOSA,Patiño,Villa General Manuel Belgrano,WIRELESS,,451.0
FORMOSA,Pilagás,Buena Vista,FIBRA OPTICA,,3.0
FORMOSA,Pilagás,Buena Vista,WIRELESS,,315.0
FORMOSA,Pilagás,El Espinillo,SATELITAL,,1.0
FORMOSA,Pilagás,El Espinillo,WIRELESS,,300.0
FORMOSA,Pilagás,Laguna Gallo,WIRELESS,,5.0
FORMOSA,Pilagás,Misión Tacaagle,WIRELESS,,149.0
FORMOSA,Pilagás,Tres Lagunas,ADSL,,9.0
FORMOSA,Pilagás,Tres Lagunas,SATELITAL,,1.0
FORMOSA,Pilagás,Tres Lagunas,WIRELESS,,97.0
FORMOSA,Pilcomayo,Clorinda,ADSL,,838.0
FORMOSA,Pilcomayo,Clorinda,CABLEMODEM,,15.0
FORMOSA,Pilcomayo,Clorinda,FIBRA OPTICA,,2960.0
FORMOSA,Pilcomayo,Clorinda,Otros,,15.0
FORMOSA,Pilcomayo,Clorinda,SATELITAL,,1.0
FORMOSA,Pilcomayo,Clorinda,WIRELESS,,88.0
FORMOSA,Pilcomayo,Laguna Blanca,ADSL,,22.0
